   136   0.410903E+04  -0.119980E+02   0.403372E-03  -0.119980E+02   0.421097E+00  -0.191402E-06   0.403372E-03  -0.191402E-06   0.745163E-08
   137   0.414881E+04  -0.124005E+02   0.399084E-03  -0.124005E+02   0.430963E+00  -0.204185E-06   0.399084E-03  -0.204185E-06   0.735980E-08
   138   0.418881E+04  -0.128096E+02   0.394864E-03  -0.128096E+02   0.440985E+00  -0.217542E-06   0.394864E-03  -0.217542E-06   0.726916E-08
   139   0.422902E+04  -0.132252E+02   0.390710E-03  -0.132252E+02   0.451149E+00  -0.231419E-06   0.390710E-03  -0.231419E-06   0.717969E-08
   140   0.426946E+04  -0.136473E+02   0.386623E-03  -0.136473E+02   0.461446E+00  -0.245765E-06   0.386623E-03  -0.245765E-06   0.709138E-08
   141   0.431012E+04  -0.140757E+02   0.382600E-03  -0.140757E+02   0.471883E+00  -0.260528E-06   0.382600E-03  -0.260528E-06   0.700422E-08
   142   0.435100E+04  -0.145103E+02   0.378640E-03  -0.145103E+02   0.482438E+00  -0.275654E-06   0.378640E-03  -0.275654E-06   0.691818E-08
   143   0.439211E+04  -0.149512E+02   0.374742E-03  -0.149512E+02   0.493111E+00  -0.291093E-06   0.374742E-03  -0.291093E-06   0.683327E-08
   144   0.443344E+04  -0.153981E+02   0.370905E-03  -0.153981E+02   0.503899E+00  -0.306792E-06   0.370905E-03  -0.306792E-06   0.674945E-08
   145   0.447499E+04  -0.158510E+02   0.367128E-03  -0.158510E+02   0.514789E+00  -0.322698E-06   0.367128E-03  -0.322698E-06   0.666673E-08
   146   0.451674E+04  -0.163099E+02   0.363410E-03  -0.163099E+02   0.525787E+00  -0.338760E-06   0.363410E-03  -0.338760E-06   0.658508E-08
   147   0.455871E+04  -0.167746E+02   0.359749E-03  -0.167746E+02   0.536893E+00  -0.354925E-06   0.359749E-03  -0.354925E-06   0.650449E-08
   148   0.460087E+04  -0.172452E+02   0.356145E-03  -0.172452E+02   0.548098E+00  -0.371141E-06   0.356145E-03  -0.371141E-06   0.642494E-08
   149   0.464323E+04  -0.177214E+02   0.352595E-03  -0.177214E+02   0.559402E+00  -0.387356E-06   0.352595E-03  -0.387356E-06   0.634643E-08
   150   0.468579E+04  -0.182032E+02   0.349100E-03  -0.182032E+02   0.570805E+00  -0.403518E-06   0.349100E-03  -0.403518E-06   0.626894E-08
   151   0.472852E+04  -0.186906E+02   0.345658E-03  -0.186906E+02   0.582306E+00  -0.419575E-06   0.345658E-03  -0.419575E-06   0.619246E-08
   152   0.477144E+04  -0.191837E+02   0.342267E-03  -0.191837E+02   0.593905E+00  -0.435474E-06   0.342267E-03  -0.435474E-06   0.611696E-08
   153   0.481456E+04  -0.196824E+02   0.338927E-03  -0.196824E+02   0.605608E+00  -0.451164E-06   0.338927E-03  -0.451164E-06   0.604245E-08
   154   0.485787E+04  -0.201871E+02   0.335636E-03  -0.201871E+02   0.617423E+00  -0.466591E-06   0.335636E-03  -0.466591E-06   0.596889E-08
   155   0.490139E+04  -0.206976E+02   0.332394E-03  -0.206976E+02   0.629341E+00  -0.481705E-06   0.332394E-03  -0.481705E-06   0.589629E-08
   156   0.494512E+04  -0.212141E+02   0.329198E-03  -0.212141E+02   0.641377E+00  -0.496452E-06   0.329198E-03  -0.496452E-06   0.582462E-08
   157   0.498906E+04  -0.217367E+02   0.326049E-03  -0.217367E+02   0.653523E+00  -0.510781E-06   0.326049E-03  -0.510781E-06   0.575387E-08
   158   0.503322E+04  -0.222654E+02   0.322944E-03  -0.222654E+02   0.665800E+00  -0.524639E-06   0.322944E-03  -0.524639E-06   0.568403E-08
   159   0.507760E+04  -0.228004E+02   0.319883E-03  -0.228004E+02   0.678199E+00  -0.537986E-06   0.319883E-03  -0.537986E-06   0.561508E-08
   160   0.512220E+04  -0.233417E+02   0.316865E-03  -0.233417E+02   0.690723E+00  -0.550826E-06   0.316865E-03  -0.550826E-06   0.554702E-08
   161   0.516700E+04  -0.238890E+02   0.313889E-03  -0.238890E+02   0.703364E+00  -0.563177E-06   0.313889E-03  -0.563177E-06   0.547982E-08
   162   0.521201E+04  -0.244425E+02   0.310954E-03  -0.244425E+02   0.716116E+00  -0.575054E-06   0.310954E-03  -0.575054E-06   0.541349E-08
   163   0.525723E+04  -0.250018E+02   0.308061E-03  -0.250018E+02   0.728988E+00  -0.586474E-06   0.308061E-03  -0.586474E-06   0.534801E-08
   164   0.530265E+04  -0.255671E+02   0.305207E-03  -0.255671E+02   0.741957E+00  -0.597453E-06   0.305207E-03  -0.597453E-06   0.528336E-08
   165   0.534827E+04  -0.261383E+02   0.302393E-03  -0.261383E+02   0.755025E+00  -0.608008E-06   0.302393E-03  -0.608008E-06   0.521954E-08
   166   0.539410E+04  -0.267153E+02   0.299618E-03  -0.267153E+02   0.768192E+00  -0.618156E-06   0.299618E-03  -0.618156E-06   0.515654E-08
   167   0.544013E+04  -0.272981E+02   0.296881E-03  -0.272981E+02   0.781460E+00  -0.627912E-06   0.296881E-03  -0.627912E-06   0.509434E-08
   168   0.548636E+04  -0.278869E+02   0.294181E-03  -0.278869E+02   0.794827E+00  -0.637293E-06   0.294181E-03  -0.637293E-06   0.503294E-08
   169   0.553280E+04  -0.284817E+02   0.291519E-03  -0.284817E+02   0.808297E+00  -0.646316E-06   0.291519E-03  -0.646316E-06   0.497232E-08
   170   0.557946E+04  -0.290826E+02   0.288892E-03  -0.290826E+02   0.821861E+00  -0.654996E-06   0.288892E-03  -0.654996E-06   0.491248E-08
   171   0.562631E+04  -0.296896E+02   0.286300E-03  -0.296896E+02   0.835528E+00  -0.663351E-06   0.286300E-03  -0.663351E-06   0.485339E-08
   172   0.567339E+04  -0.303027E+02   0.283744E-03  -0.303027E+02   0.849298E+00  -0.671397E-06   0.283744E-03  -0.671397E-06   0.479506E-08
   173   0.572068E+04  -0.309221E+02   0.281221E-03  -0.309221E+02   0.863173E+00  -0.679150E-06   0.281221E-03  -0.679150E-06   0.473746E-08
   174   0.576818E+04  -0.315479E+02   0.278732E-03  -0.315479E+02   0.877154E+00  -0.686627E-06   0.278732E-03  -0.686627E-06   0.468060E-08
   175   0.581590E+04  -0.321803E+02   0.276275E-03  -0.321803E+02   0.891255E+00  -0.693844E-06   0.276275E-03  -0.693844E-06   0.462445E-08
   176   0.586383E+04  -0.328194E+02   0.273850E-03  -0.328194E+02   0.905470E+00  -0.700817E-06   0.273850E-03  -0.700817E-06   0.456900E-08
   177   0.591198E+04  -0.334653E+02   0.271457E-03  -0.334653E+02   0.919815E+00  -0.707564E-06   0.271457E-03  -0.707564E-06   0.451426E-08
   178   0.596034E+04  -0.341182E+02   0.269094E-03  -0.341182E+02   0.934290E+00  -0.714099E-06   0.269094E-03  -0.714099E-06   0.446019E-08
   179   0.600892E+04  -0.347782E+02   0.266761E-03  -0.347782E+02   0.948897E+00  -0.720441E-06   0.266761E-03  -0.720441E-06   0.440681E-08
   180   0.605773E+04  -0.354456E+02   0.264457E-03  -0.354456E+02   0.963650E+00  -0.726604E-06   0.264457E-03  -0.726604E-06   0.435408E-08
   181   0.610675E+04  -0.361205E+02   0.262182E-03  -0.361205E+02   0.978556E+00  -0.732604E-06   0.262182E-03  -0.732604E-06   0.430200E-08
   182   0.615600E+04  -0.368027E+02   0.259935E-03  -0.368027E+02   0.993606E+00  -0.738445E-06   0.259935E-03  -0.738445E-06   0.425058E-08
   183   0.620546E+04  -0.374917E+02   0.257716E-03  -0.374917E+02   0.100878E+01  -0.744127E-06   0.257716E-03  -0.744127E-06   0.419978E-08
